Rec_1_color_r,Rec_1_color_g,Rec_1_color_b,Rec_2_color_r,Rec_2_color_g,Rec_2_color_b,Rec_3_color_r,Rec_3_color_g,Rec_3_color_b,concentration
128.8476151,156.9815029,105.9010608,155.9051823,138.9045722,232.2892542,64.6755796,115.1183037,205.5195468,0.03
128.698384,156.8357546,105.8554607,155.9187459,138.9045722,232.2367182,64.9270735,115.0902134,205.5277094,0.03
129.1440539,156.9293396,105.9909724,155.5169239,138.7245601,232.2398334,64.76823773,115.0902134,205.6015498,0.03
128.9147552,156.9827599,105.8305976,155.6003526,138.9045722,231.8344673,64.74968608,114.96826,205.6015498,0.03
118.2996127,150.4306536,110.049189,154.1872912,137.1591805,234.8556792,64.84934518,114.7854978,206.478272,0.04
118.9110637,150.5261857,110.0295951,153.9452883,137.3784572,234.9361997,64.60902822,114.7460701,206.5342231,0.04
118.5976515,150.6059914,109.9067981,154.3553745,137.2232478,234.9907099,64.45938351,114.7805759,206.4496657,0.04
118.8613746,150.4788034,110.049189,154.5301692,137.3180662,235.090217,64.45938351,114.9762715,206.4566451,0.04
118.7985442,150.5466775,110.1200855,154.1489714,137.278437,234.8556792,64.5237451,114.8639378,206.4496657,0.04
118.7985442,150.4788034,110.0741405,154.2814283,137.2063907,234.8556792,64.75128478,114.9762715,206.4422086,0.04
118.3240836,150.5466775,110.0562109,154.7554242,137.2063907,234.9907099,64.77218737,114.7178323,206.449462,0.04
118.6406132,150.5417514,110.1200855,154.2528297,137.1566288,234.9514232,64.75128478,114.7081736,206.4966906,0.04
118.8613746,150.4670227,110.0115832,153.9452883,137.5095025,234.9293555,64.48552993,114.6664567,206.478272,0.04
118.3240836,150.6194384,110.1200855,154.6638113,137.1472214,235.0937075,64.4865808,114.7805759,206.311196,0.04
118.9619026,150.4306536,110.1164135,154.2814283,137.3180662,235.0937075,64.37475203,114.882535,206.4422086,0.04
118.6406132,150.5438142,109.6860409,154.1400888,137.3784572,235.090217,64.61253992,114.8001189,206.4966906,0.04
118.6202697,150.4670227,110.0327308,154.1887268,137.5095025,234.4148563,64.5237451,114.7805759,206.429049,0.04
118.8613746,150.5417514,110.0741405,153.9452883,137.2063907,234.4148563,64.84934518,114.7805759,206.4731327,0.04
118.9110637,150.4670227,110.0327308,154.2814283,137.3454364,234.7821336,64.55524679,114.7666364,206.2263109,0.04
118.9110637,150.615588,110.0789221,154.5601206,137.2218339,234.9293555,64.55524679,114.7081736,206.4731327,0.04
118.9110637,150.6059914,110.0295951,154.3575416,137.5095025,234.9872052,64.37475203,114.9762715,206.5342231,0.04
118.6202697,150.615588,110.0789221,154.1400888,137.1472214,234.9514232,64.55524679,114.7805759,206.429049,0.04
118.6100518,150.5438142,110.2523911,154.6638113,137.3454364,234.9361997,64.37475203,114.7805759,206.311196,0.04
118.8613746,150.6309126,110.0789221,154.1887268,137.2232478,235.090217,64.72609514,114.7178323,206.0288778,0.04
118.6100518,150.5466775,109.6860409,154.5601206,137.2218339,234.9907099,64.57380644,114.9762715,206.4422086,0.04
118.2996127,150.6194384,109.6860409,154.1872912,137.43885,234.9514232,64.75128478,114.7274343,206.4566451,0.04
118.6100518,150.4670227,110.1831941,154.2528297,137.4033758,235.090217,64.57380644,114.703425,206.4566451,0.04
118.9619026,150.4670227,110.2523911,153.9452883,137.3454364,235.0937075,64.61253992,114.8001189,206.3650586,0.04
118.3240836,150.4306536,110.0741405,154.1887268,137.5095025,234.9872052,64.72609514,114.7178323,206.0288778,0.04
111.4804729,145.6122114,113.6741126,153.3536558,136.4394744,236.6890302,64.48759114,114.5360046,207.119558,0.05
111.5134117,145.7225272,113.535699,153.3459048,136.2862987,236.7894361,64.36230934,114.6049704,206.9286333,0.05
111.4804729,145.6972769,113.535699,153.3459048,136.3970639,236.8658559,64.6610929,114.6099686,206.9644509,0.05
111.7306065,145.6972769,113.3614385,153.3536558,136.2956762,236.8658559,64.34334568,114.6661868,207.2011341,0.05
111.4551271,145.7699403,113.2746142,153.4289905,136.2862987,236.7574917,64.31486571,114.6397192,207.119558,0.05
111.5489133,145.7766649,113.329029,153.7668478,136.2970589,236.5976271,64.6610929,114.6661868,207.1758339,0.05
111.4004694,145.8320439,113.2746142,153.2009627,136.1530032,236.7574917,64.26705512,114.6916556,206.9565611,0.05
111.5134117,145.8320439,113.3545935,153.3114653,136.3774326,236.5976271,64.31267552,114.6049704,206.7696041,0.05
111.6233498,145.7307375,113.4286588,153.3536558,136.2862987,236.7999217,64.31267552,114.6049704,207.1758339,0.05
111.4804729,145.7766649,113.316753,153.3356066,136.1004604,236.3618309,64.34334568,114.4704713,207.0325926,0.05
111.5366632,145.8320439,113.3614385,153.3459048,136.2862987,236.8136992,64.29199946,114.6185196,206.9286333,0.05
111.4703209,145.8024733,113.3545935,153.4232009,136.2956762,236.5976271,64.36230934,114.5554794,207.119558,0.05
111.5004671,145.8024733,113.254906,153.5982905,136.4394744,236.3618309,64.48759114,114.6458195,206.9565611,0.05
111.6233498,145.7182675,113.5314524,153.4334266,136.2857316,236.8714305,64.68088848,114.6458195,206.9565611,0.05
111.6233498,145.7600904,113.6741126,153.9524231,136.3472848,236.5976271,64.17078234,114.6916556,207.2011341,0.05
111.5134117,145.7600904,113.329029,153.3459048,136.2991991,236.8136992,64.26705512,114.6099686,207.1758339,0.05
111.5004671,145.7225272,113.3642134,153.3647657,136.3970639,236.7574917,64.29199946,114.6099686,207.2011341,0.05
111.4551271,145.7307375,113.329029,153.6888999,136.1526986,236.8658559,64.56799368,114.6896124,206.5930979,0.05
111.4551271,145.688585,113.3614385,153.4334266,136.2862987,236.7574917,64.32005954,114.6458195,207.1758339,0.05
111.4004694,145.7626767,113.3614385,153.3356066,136.1526986,236.8714305,64.32005954,114.6049704,207.0064878,0.05
111.5366632,145.6122114,113.3545935,153.252171,136.2956762,236.9245112,64.31486571,114.6661868,207.119558,0.05
111.3147217,145.6122114,113.136962,153.3647657,136.2862987,236.5976271,64.32005954,114.6661868,206.5930979,0.05
111.6233498,145.7626767,113.254906,153.4289905,136.2991991,236.8973655,64.26705512,114.6458195,206.7696041,0.05
111.6233498,145.8024733,113.3614385,153.9524231,136.2970589,236.8973655,64.31267552,114.6916556,207.2637815,0.05
111.5134117,145.7626767,113.3614385,153.2009627,136.3472848,236.5976271,64.48759114,114.4704713,207.1758339,0.05
108.5899273,143.7556154,114.4514996,153.0482916,136.0946932,237.5330415,64.13627414,114.4931135,207.3431671,0.055
108.6080157,143.6742687,114.7466623,153.2452958,135.913354,237.2094113,64.16596338,114.5770176,206.9376247,0.055
108.6216413,143.7757996,114.510944,153.032562,136.0364142,237.606406,64.16596338,114.5877804,207.1374609,0.055
108.8293973,143.7560093,114.6192198,152.9733911,135.9110498,237.3926309,64.2948096,114.4618562,207.3742734,0.055
108.3931669,143.8256606,114.6792857,152.8908861,135.8213465,237.606406,64.2320557,114.4231947,207.4547873,0.055
108.6177401,143.6742687,114.6225773,153.2452958,135.913354,237.3916207,64.16596338,114.473951,206.9376247,0.055
108.6080157,143.8256606,114.6192198,152.8908861,135.8798543,237.6346317,64.2948096,114.5631252,207.3948325,0.055
108.5899273,143.7757996,114.7516125,152.9733911,135.9931659,236.8800593,64.25663116,114.5877804,207.3401444,0.055
108.738042,143.6742687,114.6792857,153.0921372,135.913354,236.8800593,64.16596338,114.5359689,207.3742734,0.055
108.9398303,143.6010286,114.7466623,152.726025,135.9931659,237.3076445,64.23634783,114.6208669,207.2172914,0.055
108.6216413,143.7560093,114.6104307,153.1435134,135.9087788,237.5330415,64.49796269,114.6208669,207.3401444,0.055
108.5794653,143.6742687,114.7516125,153.1347229,135.7736831,237.2094113,64.13627414,114.4717564,207.0631465,0.055
108.5899273,143.7560093,114.8910549,153.0995345,135.7736831,237.3926309,64.32753873,114.4683823,207.3742734,0.055
108.738042,143.6742687,114.5832069,153.578421,135.913354,237.5709474,64.2948096,114.4529358,207.0631465,0.055
108.6080157,143.7314667,114.5832069,153.2252306,135.8213465,237.3796141,64.27540112,114.473951,207.3431671,0.055
108.7710202,143.7210008,114.7276105,153.2252306,136.0364142,237.4042149,64.49796269,114.5877804,207.3948325,0.055
108.6320701,143.7556154,114.6518257,153.1347229,136.0364142,237.2094113,64.47436501,114.6208669,207.1374609,0.055
108.9398303,143.7288036,114.6792857,153.3494811,136.0364142,237.313653,64.23634783,114.4683823,206.9376247,0.055
108.6080157,143.6010286,114.4518171,152.726025,135.8615202,237.3926309,64.13627414,114.5449405,207.1832291,0.055
108.7710202,143.6761952,114.6225773,152.8908861,135.913354,237.3076445,64.32753873,114.5449405,207.3401444,0.055
108.5794653,143.6150566,114.6518257,153.3494811,136.0789582,237.3926309,64.47436501,114.473951,207.1374609,0.055
108.6946224,143.7477876,114.7630899,153.578421,135.9637273,237.2094113,64.49796269,114.5359689,207.3401444,0.055
108.6216413,143.7556154,114.7276105,153.3494811,135.7736831,237.4317828,64.52714533,114.5770176,207.3431671,0.055
108.6216413,143.7210008,114.7276105,153.578421,135.7736831,237.3796141,64.52714533,114.4717564,207.1965965,0.055
108.6080157,143.7210008,114.6646339,153.0995345,135.8213465,237.4855672,64.49796269,114.47713,207.1374609,0.055
229.2869539,199.9971338,77.80751902,177.8876043,163.0969171,198.4040302,68.2756828,118.2289599,193.4352507,0.005
229.5634551,199.944154,77.65892367,177.8055866,163.1190426,198.4652145,68.2756828,118.502517,193.0582015,0.005
229.486696,199.8996577,77.58711028,177.8876043,162.9033981,198.8933395,68.49997554,118.3238816,193.4021597,0.005
229.6153194,199.9582131,77.60881833,178.1710386,162.8812364,198.4040302,68.13552243,118.4075532,193.2842829,0.005
229.1279749,200.0223987,77.8539945,178.1765856,163.1253635,198.8933395,68.28295334,118.3507826,193.8024056,0.005
229.1619595,199.8688501,77.98488511,177.812362,163.1132864,198.4251885,68.08232469,118.1989751,193.2842829,0.005
229.4107528,199.8336618,77.72824196,178.2543865,163.0969171,198.1326569,68.3458373,118.4137526,193.3697361,0.005
229.3771395,200.0223987,77.58711028,177.9074596,163.1795098,198.1298801,68.08232469,118.4964163,193.3124716,0.005
229.3771395,199.9318225,77.60881833,178.2572767,163.1795098,198.4652145,68.13552243,118.254817,193.4352507,0.005
229.6153194,199.9318225,77.72824196,177.8055866,162.9033981,198.4400911,68.21338511,118.3507826,193.3697361,0.005
229.3771395,199.9318225,77.58711028,178.1167435,163.111375,197.9630077,68.54594694,118.3925609,193.2897222,0.005
229.5069707,199.9108627,78.00292611,178.2763902,163.0425557,198.406266,68.21338511,118.1989751,193.4352507,0.005
229.486696,199.7537412,77.87665697,178.2763902,162.8812364,198.1326569,68.43956509,118.254817,193.8024056,0.005
229.2869539,199.944154,77.65892367,178.2763902,162.9033981,198.4040302,68.3458373,118.1989751,193.0319735,0.005
229.1619595,199.8128529,78.00292611,177.8000592,162.9033981,198.4040302,68.33176777,118.502517,193.0582015,0.005
229.2974467,199.8170485,77.7751525,177.812362,162.9488463,198.8933395,68.18656291,118.3507826,193.0319735,0.005
229.2974467,199.9108627,77.98488511,178.2543865,163.0588536,198.3919552,68.28690112,118.1989751,193.3124716,0.005
229.3901855,199.944154,78.02140727,177.812362,163.1795098,198.1726488,68.36173269,118.3238816,193.0582015,0.005
229.4906522,199.8348235,77.87665697,177.812362,163.2367316,198.2625171,68.54594694,118.2289599,193.2476759,0.005
229.4107528,199.9971338,77.8539945,178.2572767,162.9488463,197.9630077,68.43956509,118.2644508,193.0319735,0.005
229.486696,199.944154,77.80751902,178.2572767,162.9591764,198.406266,68.18656291,118.2504207,193.2897222,0.005
229.8354084,199.8996577,77.64421878,178.2501296,163.1190426,198.406266,68.54594694,118.1989751,193.2842829,0.005
229.1279749,199.9971338,78.03817173,177.8055866,162.9591764,198.4327556,68.28295334,118.3320303,193.4021597,0.005
229.6153194,199.9108627,77.80751902,177.9074596,162.9033981,198.406266,68.28295334,118.2504207,193.2476759,0.005
229.3771395,199.7777477,77.64421878,177.8055866,163.2180608,198.1298801,68.18656291,118.3238816,193.3124716,0.005
213.2288417,194.683453,81.51199264,172.2917195,157.2194307,204.6253778,67.52936315,117.7165141,195.6178889,0.007
212.6752966,194.4464087,81.51199264,172.8983406,157.2194307,204.7268706,67.71307676,117.6274654,195.4515103,0.007
212.9104353,194.4770971,81.58816564,172.9226095,157.3322565,204.7121157,67.8512128,117.7165141,195.5979165,0.007
213.0043388,194.6798419,81.61459185,172.5874448,157.3322565,204.7121157,67.79062856,117.4775636,195.5979165,0.007
213.0043388,194.5946771,81.55088538,172.7083852,157.3322565,204.7914796,67.3926959,117.5833994,195.6178889,0.007
213.2288417,194.547159,82.09137404,172.3301272,157.1685021,204.7268706,67.50073902,117.6556249,195.6185004,0.007
213.2288417,194.5461832,81.79764903,172.2917195,157.3241662,204.6016033,67.52936315,117.4427685,195.6434887,0.007
212.9104353,194.5260194,81.90956058,172.8983406,157.3438329,204.4064811,67.73888314,117.5708328,195.5947033,0.007
213.1221827,194.6798419,81.68129643,172.9226095,157.2526034,204.7121157,67.72317765,117.6274654,195.4712498,0.007
212.700018,194.3404284,81.58800829,172.5228391,157.0934473,204.5461431,67.72252402,117.6600767,195.6185004,0.007
212.6884923,194.5946771,81.75300173,172.7654068,157.1685021,204.6604325,67.72252402,117.6372361,195.6185004,0.007
212.9104353,194.5946771,81.68129643,172.9226095,157.2194307,205.1478065,67.79062856,117.6274654,195.6178889,0.007
213.2288417,194.4464087,81.58816564,172.4154116,157.344796,204.4064811,67.48394224,117.6648873,195.8282132,0.007
212.700018,194.5260194,81.55088538,172.5228391,157.1380642,204.4916649,67.8512128,117.6738606,195.6185004,0.007
213.2793848,194.5461832,81.61459185,172.2917195,157.0934473,204.7914796,67.72252402,117.6600767,195.8879286,0.007
213.2288417,194.5260194,81.61459185,172.3931171,157.1685021,204.7268706,67.52936315,117.6648873,195.6134461,0.007
213.1221827,194.4770971,81.62136288,172.5228391,157.3438329,204.7268706,67.54806433,117.4427685,195.8282132,0.007
212.6752966,194.5946771,82.09137404,172.3931171,157.1685021,204.7051222,67.48394224,117.6925518,195.6117464,0.007
213.1221827,194.4770971,81.75300173,172.3301272,157.3322565,204.7268706,67.72252402,117.6106378,195.4712498,0.007
212.7704,194.6223963,81.79764903,172.5874448,157.3438329,204.7121157,67.5845652,117.6274654,195.6178889,0.007
212.700018,194.4464087,81.79764903,172.2917195,157.3322565,205.1478065,67.57199703,117.6314874,195.9661923,0.007
213.2288417,194.6607763,81.90956058,172.5874448,157.3438329,204.7051222,67.57208779,117.4427685,195.9661923,0.007
213.1221827,194.4770971,81.58800829,172.8983406,157.3241662,204.5461431,67.57208779,117.6600767,195.6134461,0.007
212.6689078,194.3889126,81.51199264,172.3931171,157.3322565,204.7268706,67.57199703,117.6925518,195.6178889,0.007
212.7704,194.3889126,81.68129643,172.8223425,157.2526034,204.7121157,67.57199703,117.7165141,195.9661923,0.007
145.4776003,166.5722552,100.1760308,158.5960593,141.4870513,227.1110651,65.53030304,115.5525758,203.7508157,0.02
145.4380227,166.4094438,100.2038222,158.1870433,141.2117194,227.999663,65.18625648,115.4450013,203.8072222,0.02
145.7180552,166.2426253,100.2249098,158.5960593,141.5822407,227.2308337,65.39008766,115.3209687,203.8164766,0.02
145.7396814,166.5722552,100.4383071,158.0964826,141.2646719,227.2308337,65.26514029,115.4783219,203.8072222,0.02
145.5470969,166.1508668,100.0687724,158.1870433,141.6187321,227.999663,65.22618973,115.509456,203.7650894,0.02
145.7180552,166.2880368,100.1184864,158.5960593,141.527382,227.3103462,65.34795405,115.5710898,203.7650894,0.02
145.9258339,166.2451874,100.2249098,158.0283848,141.3812324,227.3614141,65.26514029,115.583264,203.8263341,0.02
145.7180552,166.5722552,99.95196882,158.0069545,141.3595461,227.2260011,65.43211051,115.4783219,203.7650894,0.02
145.6245421,166.4094438,100.2249098,158.3111217,141.4870513,227.4852359,65.2065988,115.5710898,203.8038871,0.02
145.6605075,166.2501427,99.95196882,158.3111217,141.3595461,227.2841224,65.46511796,115.4669658,203.5923834,0.02
145.9258339,166.2426253,100.219717,158.0019882,141.5822407,227.319564,65.34795405,115.5692732,203.5923834,0.02
145.3406145,166.2451874,100.0687724,157.9666298,141.2646719,227.4852359,65.18432791,115.6919686,203.8072222,0.02
145.6245421,166.4094438,100.2249098,157.887797,141.5050095,227.131939,65.32785394,115.4450013,203.6299663,0.02
145.6605075,166.4094438,99.8534525,157.9891918,141.527382,227.150754,65.26514029,115.5620357,203.8263341,0.02
145.7987936,166.2426253,100.0687724,158.3258411,141.5050095,227.3103462,65.17808287,115.5525758,203.8121319,0.02
145.7396814,166.3758041,99.8534525,158.1870433,141.2646719,227.150754,65.53030304,115.583264,203.5960526,0.02
145.5185459,166.3758041,100.1760308,158.0964826,141.5822407,227.2947432,65.46511796,115.4669658,203.5923834,0.02
145.3406145,166.2880368,100.1585951,158.0283848,141.2117194,227.150754,65.4128016,115.5710898,203.7508157,0.02
145.3406145,166.2880368,100.0687724,158.5960593,141.3616585,227.2947432,65.53030304,115.509456,203.8072222,0.02
145.6605075,166.5722552,100.1184864,158.1177298,141.2933828,227.2260011,65.2065988,115.4912514,203.8121319,0.02
145.5470969,166.2426253,99.8534525,158.0964826,141.2933828,227.2260011,65.17808287,115.4474705,203.8038871,0.02
145.9258339,166.4858429,100.2038222,158.0283848,141.527382,227.3103462,65.18432791,115.5692732,203.5960526,0.02
145.7180552,166.2978685,100.0687724,157.9666298,141.2646719,227.3103462,65.18625648,115.5525758,203.7508157,0.02
145.4380227,166.5722552,100.2249098,157.9666298,141.3812324,227.999663,65.34795405,115.583264,203.6299663,0.02
145.3406145,166.2451874,100.2670558,158.3111217,141.5822407,227.150754,65.2065988,115.6919686,203.8263341,0.02
123.2725616,153.5507791,108.2430148,154.9188473,137.8301175,233.7943379,64.98186587,115.0444002,205.9901149,0.035
123.6043474,153.5720352,108.1821637,154.8515744,137.8265724,233.5180154,64.75304001,114.9108398,205.9839899,0.035
123.2836153,153.5775823,108.1502359,155.0987608,137.9738468,233.3489524,64.55514205,114.9481878,205.9839899,0.035
123.2534294,153.6320147,108.1373577,154.744624,137.8265724,233.7417661,64.68296814,114.9904662,205.9901149,0.035
123.2836153,153.5775823,108.1500116,154.9188473,137.766661,233.7657812,64.80957731,114.9904662,205.7599317,0.035
123.1140323,153.5775823,107.7267169,154.851025,137.9414271,233.5861354,64.57471294,114.8959382,205.7498003,0.035
123.1194055,153.3485662,108.1059245,155.0987608,137.9414271,233.9120509,64.55514205,114.947765,205.9391423,0.035
123.0234524,153.5468511,108.1982994,154.8515744,138.0359559,233.9120509,64.68296814,114.8959382,205.9391423,0.035
123.2534294,153.6736049,108.1821637,154.851025,137.9213843,233.7940464,65.00111932,114.8588872,206.07568,0.035
123.5004943,153.6271959,108.0764972,154.6193366,137.9738468,233.6848983,65.00111932,114.8741425,205.9775811,0.035
123.0234524,153.6157508,108.1359439,154.9001507,138.0203731,233.7014424,64.75304001,114.8959382,205.9437071,0.035
123.2836153,153.5941249,108.2430148,154.6193366,137.766661,233.7417661,64.67384566,114.8852715,205.7498003,0.035
123.3204444,153.5941249,108.1030078,154.6193366,138.0037322,233.7014424,65.00111932,114.947765,205.9534305,0.035
123.6043474,153.6736049,108.1821637,154.851025,138.0203731,233.6702759,64.67384566,114.947765,205.9775811,0.035
123.1140323,153.5720352,108.0764972,154.9001507,137.9738468,233.6848983,64.80957731,114.7840238,205.9901149,0.035
123.0234524,153.5941249,108.1030078,154.7111329,137.8705951,233.3489524,64.63613922,115.0165356,205.9775811,0.035
123.1579736,153.5507791,108.1982994,154.7239835,137.7941992,233.6848983,64.6335907,114.9481878,205.9986177,0.035
123.3204444,153.5941249,107.7267169,155.2221003,137.8297965,233.6702759,64.68296814,114.8852715,205.7599317,0.035
123.2836153,153.580369,108.0466483,155.1180137,138.0359559,233.7014424,64.88669893,114.8588872,206.07568,0.035
123.1579736,153.580369,107.9866756,155.0058531,137.8705951,233.7417661,64.63613922,114.9391918,206.2028454,0.035
123.5004943,153.5775823,108.1373577,155.192085,137.9213843,233.8448533,64.98186587,114.9391918,206.07568,0.035
123.3204444,153.5507791,108.1502359,155.2221003,137.766661,233.3489524,64.6335907,114.9108398,205.8960348,0.035
123.3204444,153.5468511,108.1821637,154.9188473,138.0037322,233.9120509,64.55146686,114.9391918,205.843687,0.035
123.1194055,153.5941249,108.1030078,154.9001507,137.766661,233.7657812,64.98186587,115.0165356,205.9901149,0.035
123.2534294,153.6017241,108.0466483,154.9448934,138.1073113,233.6702759,64.63613922,114.9108398,205.9839899,0.035
